,texts,predictions,references,BLEU_1,BLEU_2,BLEU_3,BLEU_4,cosin similarity
87,"Oh , would you like some more tea ?","Theo đó , từ tháng 9 đến tháng 11 , các cơ_quan_chức_năng sẽ đồng_loạt kiểm_tra việc thực_hiện các quy_định mới của Nhà_nước đối_với các dự_án đầu_tư . Từ tháng 9 đến tháng 11 , các cơ_quan_chức_năng sẽ đồng_loạt kiểm_tra việc thực_hiện các quy_định mới của Nhà_nước . Từ tháng 9 đến tháng 11 , các cơ_quan_chức_năng sẽ đồng_loạt kiểm_tra việc thực_hiện","À , cậu dùng ít trà chứ ?",0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.23006495833396912
88,It is advisable to exercise at least three times a week .,Dự_án này dự_kiến sẽ được hoàn_thành vào năm 2016 . Dự_án có tổng vốn đầu_tư lên đến hơn 1 tỷ USD . Dự_án này dự_kiến sẽ được khởi_công vào năm 2016 và đi vào hoạt_động từ năm 2016 . Dự_án có tổng vốn đầu_tư lên đến hơn 1 tỷ USD . Dự_án dự_kiến sẽ được khởi_công vào năm 2016 . Dự_án,Có khuyến nghị là nên tập thể dục ít nhất mỗi tuần ba lần .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.28118079900741577
89,"Do n't just tell your friend what she wants to hear ; instead , take the time to give her meaningful and actionable advice that can really change her life .","Ngoài_ra , còn phải kể đến các tiêu_chuẩn khác như : Tiêu_chuẩn an_toàn thực_phẩm , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn giao_thông , tiêu_chuẩn an_toàn","Đừng chỉ nói với bạn bè những điều mà họ muốn nghe ; thay vì vậy , dành thời gian đưa ra lời khuyên có ý nghĩa và mang tính thực tế để giúp họ thật sự thay đổi cuộc đời .",0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.21476686000823975
90,Line up your watch 's hour hand with the sun as the first step to discovering the north - south line .,"Cục trưởng Cục Quản_lý chất_lượng , Bộ Nông_nghiệp và Phát_triển Nông_thôn Việt_Nam , ông Nguyễn_Văn_Hảo cho biết : Cục Quản_lý chất_lượng , Bộ Nông_nghiệp và Phát_triển Nông_thôn Việt_Nam đã quyết_định đổi tên thành Cục Quản_lý chất_lượng thành Cục Quản_lý chất_lượng thành Cục Quản_lý chất_lượng thành Cục Quản_lý chất_lượng thành Cục Quản_lý chất_lượng thành Cục Quản_lý chất_lượng thành Cục này .",Xoay đồng hồ sao cho kim giờ hướng về mặt trời là bước đầu tiên để tìm ra trục bắc - nam .,0.03333333333333333,0.007516460280028291,0.007548651424544637,0.003615604940023951,0.27777236700057983
91,"In fact , it 's one of the oldest temples in Japan .","Đây là lần thứ 3 trong năm 2014 , Việt_Nam có một ngày không mưa vì mưa to . Năm 2015 , Việt_Nam có 2 ngày không mưa vì mưa to . Năm 2016 , Việt_Nam có 1 ngày không mưa vì mưa to . Năm 2015 , Việt_Nam có 1 ngày không mưa vì mưa to . Năm 2016 ,","Thật ra , đó là một trong những ngôi đền cổ nhất ở Nhật .",0.0819672131147541,0.01168811455530461,0.011737328757570085,0.004469945504361893,0.3238535523414612
92,Take control of your life .,Thủ_tướng Nguyễn_Tấn_Dũng thăm và làm_việc tại Nhật_Bản . Ảnh : TTXVN . Thủ_tướng Nguyễn_Tấn_Dũng thăm và làm_việc tại Nhật_Bản . Ảnh : TTXVN . Thủ_tướng Nguyễn_Tấn_Dũng thăm và làm_việc tại Nhật_Bản . Ảnh : TTXVN . Thủ_tướng Nguyễn_Tấn_Dũng thăm và làm_việc tại Nhật_Bản . Ảnh : TTXVN . Thủ_tướng Nguyễn_Tấn_Dũng thăm và làm_việc tại Nhật_Bản . Ảnh : TTXVN . Thủ_tướng,Kiểm soát cuộc sống của chính mình .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.3287258744239807
93,SanCorp was very disappointed she turned down their donation .,o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o . o,SanCorp rất thất vọng vì bà ấy đã từ chối khoản tiền tài trợ của họ .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.27717533707618713
94,"Ada ignores the unconscious Leon and follows the woman , who reveals herself to be Sherry 's mother Annette and the wife of William Birkin , the Umbrella scientist who created the G - virus . In an attempt to protect his life 's work from special agents sent by the Umbrella headquarters , he injected himself with the virus , which turned him into the malformed creature , "" G "" and is now chasing Sherry .","Các chuyên_gia cho biết , Việt_Nam chưa có thống_kê chính_thức về số ca tử_vong vì bệnh này . Tuy_nhiên , theo các chuyên_gia , Việt_Nam chưa có thống_kê chính_thức về số ca tử_vong vì bệnh này . Việt_Nam chưa có thống_kê về số ca tử_vong vì bệnh này . Việt_Nam chưa có thống_kê về số ca tử_vong vì bệnh này .","Ada phớt lờ Leon đang bất tỉnh và đi theo người phụ nữ , bà tiết lộ bà chính là mẹ của Sherry , Annette , và là vợ của William Birkin , nhà khoa học của Umbrella , người đã tạo ra G-virus . Trong một nỗ lực cuối cùng để bảo vệ thành quả của ông ta khỏi các đặc vụ của Umbrella , ông ta đã tự tiêm virus , và biến thành một sinh vật dị hình , "" G "" và hiện đang đuổi theo Sherry .",0.06903370354761389,0.008319580829577813,0.008354611418281694,0.0029250089923215736,0.35006678104400635
95,You can click on any text box and start typing to begin adding text to your presentation .,"Trong khi đó , theo TTXVN , từ năm 2007 đến nay , các cơ_quan_chức_năng của Việt_Nam đã tiến_hành hơn 200 cuộc thanh_tra , kiểm_tra . Theo TTXVN , các cuộc kiểm_tra đều đạt tiêu_chuẩn quốc_tế . Trong đó , các cuộc kiểm_tra đều đạt tiêu_chuẩn quốc_tế . Theo TTXVN , các cuộc kiểm_tra đều đạt tiêu_chuẩn quốc_tế . Theo TTXVN",Bạn có thể nhấp chuột vào bất kỳ hộp thoại nào và bắt đầu gõ để chèn nội dung vào bản trình chiếu .,0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.23619186878204346
96,"Yeah , they 're rocket scientists , remember ?",Ảnh minh_hoạ . Nguồn : Internet . Lý_do vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao ? Vì sao,"Ừ , họ là các nhà khoa học tên lửa , nhớ không ?",0.016393442622950817,0.005227083734893164,0.00524909299523797,0.002989232719814957,0.4157046675682068
97,Fidgeting is a sign that you lack confidence .,"Trong đó , đáng chú_ý nhất là vụ sập cầu Cần_Thơ và vụ sập cầu Cần_Thơ . Ngoài_ra , vụ sập cầu Cần_Thơ và vụ sập cầu Cần_Thơ còn có một vụ sập cầu Cần_Thơ và một vụ sập cầu Cần_Thơ và một vụ sập cầu Cần_Thơ và một vụ sập cầu Cần_Thơ . Các vụ sập cầu Cần_Thơ . Các",Đó là dấu hiệu cho thấy sự thiếu tự tin của bạn .,0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.27770042419433594
98,Agreeing with the angry person might help diffuse the angry feelings .,"Ngoài_ra , còn có các nội_dung khác như các nội_dung liên_quan đến an_toàn giao_thông , các nội_dung liên_quan đến an_toàn giao_thông , các nội_dung liên_quan đến an_toàn giao_thông , các nội_dung liên_quan đến an_toàn giao_thông , các nội_dung liên_quan đến an_toàn giao_thông , các nội_dung liên_quan đến an_toàn giao_thông , các nội_dung liên_quan đến an_toàn giao_thông , các nội_dung liên_quan đến",Việc bày tỏ sự đồng tình với người đang tức giận sẽ giúp bạn xoa dịu cảm xúc giận dữ của họ .,0.0,0.0,0.0,0.0,0.25717973709106445
99,"Russell , is going to lose his lectureship as a result of the leaflets he 's been distributing .","Theo đó , các cơ_quan_chức_năng Việt_Nam đã xác_định được các đối_tượng tình_nghi liên_quan đến đường_dây này . Theo đó , các đối_tượng trên đều là người Việt_Nam . Các đối_tượng trên đều là người nước_ngoài . Các đối_tượng trên đều là người Việt_Nam . Các đối_tượng trên đều là người nước_ngoài . Các đối_tượng trên đều là người Việt_Nam . Các","Russell , sẽ mất quyền giảng dạy vì cái vụ phát truyền đơn của anh ta .",0.03278688524590164,0.007392212709545732,0.0074233385040231485,0.0035548168188028837,0.2294255942106247
